npsn,nama,jenjang,status,kabupaten,kecamatan,alamat_jalan,dusun,kode_pos,telepon,email,website,akreditasi,jml_siswa,jml_siswa_l,jml_siswa_p,jml_rombel
20535098,SMKN 2 BLITAR,SMK,NEGERI,Kota Blitar,Kec. Sukorejo,JL. TANJUNG 111 BLITAR,-,66122,0342801882,smkn2@smkn2blitar.sch.id,http://www.smkn2blitar.sch.id,A,1699,109,1590,48
20554690,SMKN 8 JEMBER,SMK,NEGERI,Kab. Jember,Kec. Semboro,JL. PELITA NO.27,Babatan,68157,0336444112,jembersmkn8@yahoo.com,http://www.smkn8jember.sch.id,A,1696,1030,666,49
20538342,SMK NEGERI 1 NGANJUK,SMK,NEGERI,Kab. Nganjuk,Kec. Nganjuk,JL. DR. SOETOMO NO. 61C,Kauman,64411,0358321483,smknegeri1nganjuk@gmail.com,http://www.smkn1nganjuk.sch.id,A,1692,1131,561,48
20503433,SMK DWIJA BHAKTI 2,SMK,SWASTA,Kab. Jombang,Kec. Jombang,JL. KUSUMA BANGSA NO.74 JOMBANG,Sengon,61418,0321863246,smkdb2jombang@gmail.com,http://www.smkdb2jombang.sch.id,A,1684,1660,24,48
20532195,SMKN 3 SURABAYA,SMK,NEGERI,Kota Surabaya,Kec. Gayungan,JL. JEND. A. YANI SURABAYA,-,60234,0318412886,smkn3_sby@yahoo.co.id,http://smkn3sby-sch.id,A,1684,1386,298,51
20501709,SMKS YPM 1 TAMAN SIDOARJO,SMK,SWASTA,Kab. Sidoarjo,Kec. Taman,JL. RAYA NGELOM NO.86,NGELOM,61257,0317885076,smkypm1_taman@yahoo.co.id,http://www.smkypm1taman.sch.id,A,1680,1636,44,40
20525622,SMKS MUHAMMADIYAH 2 GENTENG,SMK,SWASTA,Kab. Banyuwangi,Kec. Genteng,JL. HASANUDDIN 103,Genteng Wetan,68465,0333846292,smkmudagenteng@gmail.com,smkmuh2genteng.sch.id,A,1663,1592,71,52
20554785,SMKN 1 PARON,SMK,NEGERI,Kab. Ngawi,Kec. Paron,"JL.RAYA GENTONG, PARON-NGAWI",Gentong,63253,0351731403,smkn1.paron@yahoo.co.id,http://www.smkn1paron.com,A,1660,896,764,48
20510098,SMKN 2 PONOROGO,SMK,NEGERI,Kab. Ponorogo,Kec. Ponorogo,JL. LAKS. YOS SUDARSO 21 A,Kepatihan,63416,0352481922,smkn2po@yahoo.com,http://smkn2ponorogo.sch.id,A,1648,51,1597,48
20517753,SMKS TUREN,SMK,SWASTA,Kab. Malang,Kec. Turen,JL. PANGLIMA SUDIRMAN NO. 02,Turen,65175,0341824052,kantor@smkturen.sch.id,http://www.smkturen.sch.id,A,1636,1579,57,52
20553265,SMKS NU SUNAN AMPEL,SMK,SWASTA,Kab. Malang,Kec. Poncokusumo,JL. RAYA SUBANDI NO. 59,-,65157,0341787995,smknusa@yahoo.co.id,http://smknusa.sch.id,A,1628,923,705,53
20511967,SMK YP 17 PARE,SMK,SWASTA,Kab. Kediri,Kec. Pare,JL. SOEKARNO HATTA NO. 19 PELEM PARE,PELEM,64223,0354391937,smkyp17_pare@yahoo.co.id,http://www.smkyp17pare.sch.id,B,1621,927,694,47
20510100,SMKN 1 PONOROGO,SMK,NEGERI,Kab. Ponorogo,Kec. Ponorogo,JL. JEND. SUDIRMAN 10,Krajan,63416,0352481293,smkn1po@gmail.com,http://www.smkn1ponorogo.sch.id,A,1617,73,1544,45
20502729,SMKN 1 DLANGGU,SMK,NEGERI,Kab. Mojokerto,Kec. Dlanggu,JL. A. YANI 1 DS. POHKECIK KEC. DLANGGU KAB. MOJOKERTO,Pohkecik,61371,0321513093,smkndlanggu@gmail.com,http://smkn1dlanggu.sch.id,A,1593,676,917,46
20509294,SMKN 1 MAGETAN,SMK,NEGERI,Kab. Magetan,Kec. Magetan,JL. KARTINI NO. 6,Magetan,63314,0351895094,smkn1_magetan@yahoo.co.id,http://www.smkn1magetan.sch.id,A,1590,77,1513,45
20502731,SMKN 1 JETIS,SMK,NEGERI,Kab. Mojokerto,Kec. Jetis,JALAN RAYA DESA MOJOLEBAK,Mojogeneng,61352,03213670015,smkn1jetis@gmail.com,http://www.smkn1jetis.sch.id,A,1586,1146,440,45
20536290,SMKN 1 PROBOLINGGO,SMK,NEGERI,Kota Probolinggo,Kec. Kedopok,JL. MASTRIP NO. 357 PROBOLINGGO,-,67239,0335421121,smkn1_probolinggo@yahoo.co.id,http://www.smkn1probolinggo.sch.id,A,1584,354,1230,45
20533815,SMKN 3 MALANG,SMK,NEGERI,Kota Malang,Kec. Klojen,JL. SURABAYA NO. 1 MALANG,Gading Kasri,65115,0341551734,smkn3_mlg@yahoo.co.id,http://smkn3malang.sch.id,A,1581,384,1197,48
20501717,SMKS ANTARTIKA 1 SIDOARJO,SMK,SWASTA,Kab. Sidoarjo,Kec. Buduran,JL. SIWALANPANJI,Siwalanpanji,61252,0318962851,smks.antartika1.sda@gmail.com,http://www.smkantartika1sda.sch.id,A,1577,1553,24,48
20541257,SMKN 1 BAURENO,SMK,NEGERI,Kab. Bojonegoro,Kec. Baureno,JL. RAYA JURUSAN KEPOHBARU 258 BAURENO,PLUMBUNGAN,62192,0322459140,smknegeri1baureno@gmail.com,http://www.smkn1baureno.sch.id,A,1571,1114,457,48
20508467,SMKN 2 NGAWI,SMK,NEGERI,Kab. Ngawi,Kec. Ngawi,JL. SUPRIYADI KM.3 NGAWI,Kandangan,63251,03514476027,smkn2ngawi@gmail.com,http://smkn2ngawi.sch.id,A,1562,670,892,44
20549436,SMKN 1 JATIREJO,SMK,NEGERI,Kab. Mojokerto,Kec. Jatirejo,JL. RAYA SUMENGKO JATIREJO,Sumengko,61373,03215201858,smkn1jtrj.mjk@gmail.com,http://smkn1jatirejo-mjk.sch.id,B,1556,900,656,45
20525589,SMKN IHYA ULUMMUDIN SINGOJURUH,SMK,NEGERI,Kab. Banyuwangi,Kec. Singojuruh,JL. KH. ABDULLAH HASBULLAH NO. 8 PADANG SINGOJURUH,KRAJAN,68464,0333635754,smkn.ius@gmail.com,http://www.smkniu.sch.id,A,1549,702,847,48
20538343,SMK NEGERI 2 NGANJUK,SMK,NEGERI,Kab. Nganjuk,Kec. Nganjuk,JL. LAWU NO. 3 KRAMAT,-,64419,0358321951,smkn2_nganjuk@yahoo.com,http://www.smkn2nganjuk.sch.id,A,1546,73,1473,45
60724600,SMKS ISLAM KREMBUNG,SMK,SWASTA,Kab. Sidoarjo,Kec. Krembung,JLN. RAYA REJENI,-Rejeni,61275,0318856988,smkislamkrembung@gmail.com,smkislamkrembung.sch.id,B,1544,880,664,45
20511016,SMKN 2 PACITAN,SMK,NEGERI,Kab. Pacitan,Kec. Pacitan,JL. WALANDA MARAMIS NO. 2,BARAK,63514,0357881078,info@smkn2pacitan.sch.id,http://www.smkn2pacitan.sch.id,A,1542,465,1077,48
20523849,SMKN 6 JEMBER,SMK,NEGERI,Kab. Jember,Kec. Tanggul,JL. PB. SUDIRMAN NO. 114 TANGGUL-JEMBER,Teko'an,68155,0336441347,smkn6.jember@yahoo.com,http://www.smkn6jember.sch.id,A,1541,687,854,48
20534751,SMKN 1 MOJOKERTO,SMK,NEGERI,Kota Mojokerto,Kec. Magersari,JL. RAYA KEDUNGSARI,Kedungsari,61315,0321381959,admin@smkn1mojokerto.sch.id,http://www.smkn1mojokerto.sch.id,A,1540,1006,534,45
20570622,SMKN 1 MOJOANYAR,SMK,NEGERI,Kab. Mojokerto,Kec. Mojoanyar,DUSUN WONOAYU DESA KEPUHANYAR KECAMATAN MOJOANYAR,WONOAYU,61364,03215284184,smkn01mojoanyar@gmail.com,http://www.smkn1mojoanyar.sch.id,A,1539,655,884,44
69908806,SMKS MUHAMMADIYAH 3,SMK,SWASTA,Kab. Mojokerto,Kec. Ngoro,Jl. Raya Kembangsri No. 54 Ngoro,Bangsri,61385,03216821774,mutiasmk@gmail.com,http://smkmuhammadiyah3.sch.id/,A,1522,823,699,49
20532198,SMKN 8 SURABAYA,SMK,NEGERI,Kota Surabaya,Kec. Genteng,JL. KAMBOJA NO. 18-20 SURABAYA,-,60272,0315342410,smknegeri8sby@gmail.com,http://www.smkn8-sby.sch.id,A,1520,257,1263,47
20548800,SMKS PGRI 5 JEMBER,SMK,SWASTA,Kab. Jember,Kec. Kencong,JL. KRAKATAU NO. 60,Wunguan I,68167,0336321378,smekgrima@ymail.com,http://www.esemkaprima.com,A,1506,683,823,35
20541264,SMKN PURWOSARI,SMK,NEGERI,Kab. Bojonegoro,Kec. Purwosari,JL. RAYA NGAMBON KM.1.5,Pojok,62161,03535215446,smknpwrbjn@yahoo.co.id,http://www.smknegeripurwosaribjn.sch.id,A,1505,822,683,42
20571770,SMK NEGERI 1 TANJUNGANOM NGANJUK,SMK,NEGERI,Kab. Nganjuk,Kec. Tanjunganom,JL. KARTINI NO. 1 WARUJAYENG - TANJUNGANOM,GAMBIREJO,64483,0358772950,smknegeri1tanjunganom@gmail.com,http://smkn1tanjunganom.sch.id,A,1483,895,588,42
20511014,SMKN 1 PACITAN,SMK,NEGERI,Kab. Pacitan,Kec. Pacitan,JL. LETJEN SOEPRAPTO 53 PACITAN,Ngampel,63515,0357881309,info@smkn1pacitan.sch.id,http://www.smkn1pacitan.sch.id,A,1480,800,680,57
20537499,SMKN 2 MAGETAN,SMK,NEGERI,Kab. Magetan,Kec. Magetan,KEMASAN NO 13,-,63314,0351895065,smkn2_magetan@yahoo.com,http://www.smkn2-magetan.sch.id,A,1477,565,912,42
20508489,SMKN 1 GENENG,SMK,NEGERI,Kab. Ngawi,Kec. Geneng,JL. RAYA GENENG-NGAWI,Tejo,63271,0351746275,smkn1geneng@gmail.com,smknegeri1geneng.sch.id,A,1475,1068,407,45
20533819,SMKN 7 MALANG,SMK,NEGERI,Kota Malang,Kec. Sukun,JL. SATSUI TUBUN GG IV MALANG,KEBONSARI,65149,804746,smkn7.mlg@gmail.com,http://smkn7malang.sch.id,A,1466,507,959,44
20549916,SMKN 1 KEMLAGI,SMK,NEGERI,Kab. Mojokerto,Kec. Kemlagi,JL. PAKUTOMO 01,Mojogebang,61353,03213670629,smkn1kemlagimojokerto@gmail.com,http://www.smkn1kemlagi.sch.id,A,1461,609,852,42
20503374,SMK NEGERI MOJOAGUNG,SMK,NEGERI,Kab. Jombang,Kec. Mojoagung,JL. VETERAN 66 MOJOAGUNG,Pandean,61482,0321495082,smkn1mojoagung@yahoo.com,https://smknegerimojoagung.sch.id,A,1459,434,1025,42
20540072,SMAS WACHID HASYIM 2,SMA,SWASTA,Kab. Sidoarjo,Kec. Taman,JL. RAYA NGELOM 86 RT 03 RW 03,NGELOM,61257,7881734,info@smawh2.sch.id,http://www.smawh2.sch.id,A,1457,542,915,36
20501714,SMKN 3 BUDURAN SIDOARJO,SMK,NEGERI,Kab. Sidoarjo,Kec. Buduran,JL. JENGGOLO 1 C SIDOARJO,Siwalan Panji,61252,0318961218,smkn3buduran@gmail.com,http://www.smkn3buduran.sch.id,A,1457,1249,208,42
20515524,SMP N 1 TULUNGAGUNG,SMP,NEGERI,Kab. Tulungagung,Kec. Tulungagung,Jl. Basuki Rahmad No. 96,-,66212,0355321806,humas.smpn1tulungagung@gmail.com,http://www.smpnegeri1tulungagung.sch.id,A,1448,689,759,33
20510096,SMK PEMKAB PONOROGO,SMK,SWASTA,Kab. Ponorogo,Kec. Jenangan,JL. Niken Gandini,SETONO,63401,0352461238,stmpemkab.ponorogo@yahoo.co.id,http://www.smkpemkabponorogo.sch.id,A,1445,1403,42,40
20546981,SMKN RENGEL,SMK,NEGERI,Kab. Tuban,Kec. Rengel,Jln. Kalisat No.01 Desa Punggulrejo Kec. Rengel - Tuban,Ngelo,62371,03568810234,smkn.rengel@gmail.com,http://www.smknrengel.sch.id,A,1445,814,631,42
20533803,SMK TELKOM MALANG,SMK,SWASTA,Kota Malang,Kec. Kedungkandang,JL. DANAU RANAU NO.01,SAWOJAJAR,65139,0341712500,info@smktelkom-mlg.sch.id,http://www.smktelkom-mlg.sch.id,A,1444,1019,425,41
20535473,SMK NEGERI 2 PASURUAN,SMK,NEGERI,Kota Pasuruan,Kec. Purworejo,JL. PATIUNUS 141 PASURUAN,-,67127,0343432245,smkn2pas@yahoo.co.id,http://www.smkn2-pas.sch.id,A,1439,1193,246,42
20570884,SMP BHINNEKA TUNGGAL IKA,SMP,SWASTA,Kab. Pasuruan,Kec. Purwosari,Desa Sengonagung,Pandean,67162,,smpbhinnekatunggalika@gmail.com,http://www.smpbhinnekatunggalika.sch.id,A,1436,679,757,44
20513253,SMK NEGERI 1 GONDANG NGANJUK,SMK,NEGERI,Kab. Nganjuk,Kec. Gondang,JL. RAYA GONDANG LENGKONG,Balongrejo,64451,0358611606,smkn1gondang@yahoo.co.id,http://www.smkn1gondang-nganjuk.sch.id,A,1435,867,568,42
20541411,SMKN 1 BEJI,SMK,NEGERI,Kab. Pasuruan,Kec. Beji,JL. WICAKSANA NO.22B,Gununggangsir,67154,0343658383,smkn1beji.pasuruan@gmail.com,http://smknegeri1beji.sch.id,A,1432,903,529,42
20554338,SMK NEGERI 2 LAMONGAN,SMK,NEGERI,Kab. Lamongan,Kec. Lamongan,JL. VETERAN NO. 7A LAMONGAN,BANJARMENDALAN,62212,0322316619,smkn2_lmg@yahoo.com,http://smkn2-lmg.sch.id,A,1421,1254,167,42
20570902,SMKN 1 JABON,SMK,NEGERI,Kab. Sidoarjo,Kec. Jabon,Jl. Raya Panggreh,Panggreh,61276,0343656413,smkn1_jabon@yahoo.com,http://smkn1jabon.sch.id,A,1419,716,703,43
20505024,SMKN JATIROGO,SMK,NEGERI,Kab. Tuban,Kec. Jatirogo,JL. RAYA BADER NO.55 JATIROGO,-,62362,085100007409,smkjatirogo@gmail.com,http://www.smkn-jatirogo.sch.id,A,1416,842,574,41
20534177,SMKN 3 MADIUN,SMK,NEGERI,Kota Madiun,Kec. Taman,JL. MAYJEN PANJAITAN 20A,BANJAREJO,63137,0351457359,smk3mdn@gmail.com,http://www.smknegeri3madiun.sch.id,A,1416,592,824,43
20570881,SMKN 1 DRIYOREJO,SMK,NEGERI,Kab. Gresik,Kec. Driyorejo,JL. MIRAH DELIMA KOTA BARU DRIYOREJO (KBD) GRESIK,gadung,61177,0317580088,smknegeri1driyorejo@yahoo.co.id,http://www.smknegeri1driyorejo.sch.id,A,1413,900,513,39
20523754,SMKN 3 JEMBER,SMK,NEGERI,Kab. Jember,Kec. Patrang,Jl. Dr. Soebandi No. 31,Kreongan Atas,68118,0331484566,smktigajember@gmail.com,http://www.smk3jember.sch.id,A,1413,437,976,43
20517759,SMKS MUHAMMADIYAH 1 KEPANJEN,SMK,SWASTA,Kab. Malang,Kec. Kepanjen,"KAMPUS 1: JL. KH. AHMAD DAHLAN 34 KEPANJEN, KAMPUS 2: JL. PANJI 130 KEPANJEN",-,65163,0341395451,info@smkm1-kpn.sch.id,http://www.smkm1-kpn.sch.id,A,1412,1216,196,48
20540046,SMAS AL ISLAM KRIAN,SMA,SWASTA,Kab. Sidoarjo,Kec. Krian,JL. KYAI MOJO NO.14,JERUK,61262,0318971240,info@smaliska.sch.id,http://www.smaliska.sch.id,A,1408,541,867,39
20541266,SMK NEGERI 3 BOJONEGORO,SMK,NEGERI,Kab. Bojonegoro,Kec. Bojonegoro,JL. PANGLIMA POLIM NO. 49,Sumbang,62115,0353880310,admin@smkn3bojonegoro.sch.id,http://www.smkn3bojonegoro.sch.id,A,1404,1228,176,42
20541260,SMKN KASIMAN,SMK,NEGERI,Kab. Bojonegoro,Kec. Kasiman,JL. WONOSARI,Sambeng,62164,03535215687,smkn1kasiman@yahoo.co.id,http://smknkasiman.blog.com,A,1399,943,456,39
20503421,SMK BUDI UTOMO,SMK,SWASTA,Kab. Jombang,Kec. Perak,Desa Gadingmangu Kec. Perak Kab. Jombang ,-,61461,0321879157,smkbu.jombang@gmail.com,http://www.smkbudiutomo-jombang.sch.id,B,1398,949,449,45
20532681,SMKS RAJASA SURABAYA,SMK,SWASTA,Kota Surabaya,Kec. Genteng,JL. GENTENGKALI NO. 27,Genteng,60275,0315344810,smkrjs.sby@smkrajasa.sch.id,http://www.smkrajasa.sch.id,A,1394,1164,230,44
20522671,SMA IBRAHIMY 1 SUKOREJO,SMA,SWASTA,Kab. Situbondo,Kec. Banyuputih,JL. KHR SYAMSUL ARIFIN,SUKOREJO,68374,085183271914,sma_ibrsukorejo@yahoo.co.id,http://www.salafiyah.or.id,A,1393,1390,3,40
20508468,SMKN 1 NGAWI,SMK,NEGERI,Kab. Ngawi,Kec. Ngawi,JL. TEUKU UMAR 10 NGAWI,Ketanggi,63211,0351749517,smkn1ngwi@yahoo.co.id,http://www.smkn1-ngw.sch.id,A,1392,394,998,39
69816292,SMK NEGERI 1 MEJAYAN KABUPATEN MADIUN,SMK,NEGERI,Kab. Madiun,Kec. Mejayan,JL.IMAM BONJOL NO.7,PANDEAN,63153,0351388490,smknegeri1mejayan@gmail.com,http://smkn1mejayan.sch.id,A,1391,981,410,40
20549448,SMKN 1 SLAHUNG,SMK,NEGERI,Kab. Ponorogo,Kec. Slahung,JL. MACAN TUTUL,Maron,63463,03523740020,smkn1slahungponorogo@gmail.com,http://www.smkn1slahungponorogo.sch.id,A,1388,899,489,40
20541267,SMKN 4 BOJONEGORO,SMK,NEGERI,Kab. Bojonegoro,Kec. Kapas,JL. RAYA SURABAYA BOJONEGORO,-,62181,0353892418,smkn4bojonegoro@yahoo.co.id,http://www.smkn4bojonegoro.sch.id,A,1383,827,556,40
20540048,SMAS ANTARTIKA,SMA,SWASTA,Kab. Sidoarjo,Kec. Buduran,JL. SIWALANPANJI NO. 6,siwalanpanji,61252,8963950,smaantartika@smaantarda.sch.id,https://smaantarda.sch.id/,A,1382,659,723,39
20507715,SMKN 1 GEGER,SMK,NEGERI,Kab. Madiun,Kec. Geger,JL. RAYA NGLANDUNG,-,63171,0351366099,smkn1geger.kab.madiun@gmail.com,http://www.smkn1geger.sch.id,A,1377,566,811,39
20533812,SMKS NASIONAL MALANG,SMK,SWASTA,Kota Malang,Kec. Klojen,JL. RAYA LANGSEP NO. 43,-,65116,0341565753,smk.nasional.malang@gmail.com,http://www.smknasional-malang.sch.id,A,1377,1126,251,46
20523758,SMKS TEKNOLOGI BALUNG,SMK,SWASTA,Kab. Jember,Kec. Balung,RAMBIPUJI NO.33,Karang Anyar,68161,0336621650,stmbalung@gmail.com,http://www.smkteknologibalung.sch.id,A,1375,1212,163,45
20540058,SMAS KEMALA BHAYANGKARI 3,SMA,SWASTA,Kab. Sidoarjo,Kec. Porong,JL. BHAYANGKARI NO. 36 C,Porong,61274,0343851556,smabhatig@gmail.com,http://WWW.SMABHAYANGKARI3.sch.id,A,1375,611,764,36
20534388,SMA NEGERI 2 KOTA KEDIRI ,SMA,NEGERI,Kota Kediri,Kec. Mojoroto,JL. VETERAN  7,Bandarlor,64112,771121,smadakdr@yahoo.com,http://smadakediri.sch.id,A,1374,590,784,36
20506327,SMA NEGERI 1 LAMONGAN,SMA,NEGERI,Kab. Lamongan,Kec. Lamongan,JL. VETERAN 41 LAMONGAN,Jetis,62211,0322321819,smasa_lmg@yahoo.co.id,http://www.sman1lmg.sch.id,A,1370,625,745,36
20501720,SMKN 1 BUDURAN SIDOARJO,SMK,NEGERI,Kab. Sidoarjo,Kec. Buduran,JL. JENGGOLO NO. IB SIDOARJO,-,61252,0318941985,smkn1.bdrn@gmail.com,http://smkn1buduran.sch.id,A,1370,161,1209,39
20532145,SMA KATOLIK ST.LOUIS 1,SMA,SWASTA,Kota Surabaya,Kec. Tegal Sari,JL. M. JASIN POLISI ISTIMEWA NO. 7,-,60265,5676522,office@smakstlouis1sby.sch.id,http://www.smakstlouis1sby.sch.id,A,1366,656,710,38
20515450,SMAN 1 BOYOLANGU,SMA,NEGERI,Kab. Tulungagung,Kec. Boyolangu,JL. KI MANGUNSARKORO,Talun,66233,321462,smaboy_smile@yahoo.co.id,http://sman1boyolangu.sch.id,A,1365,527,838,36
20515430,SMAN 1 KEDUNGWARU,SMA,NEGERI,Kab. Tulungagung,Kec. Kedungwaru,JL. DR. WAHIDIN SUDIRO HUSODO 12,Kedungwaru,66224,0355321381,smari_duta@yahoo.com,http://www.smariduta.sch.id,A,1362,455,907,36
20517730,SMAN 1 KEPANJEN,SMA,NEGERI,Kab. Malang,Kec. Kepanjen,JL. A. YANI NO. 48 KEPANJEN,Ardirejo,65163,0341395122,smanekamlg@yahoo.com,http://www.smaneka.sch.id,A,1360,475,885,40
20525626,SMK MUHAMMADIYAH 8 SILIRAGUNG,SMK,SWASTA,Kab. Banyuwangi,Kec. Siliragung,JL. MT. HARIONO NO.42,Krajan,68488,0333713797,smkmodel8@gmail.com,http://www.smkmodel8.sch.id,A,1356,932,424,44
20538340,SMK NEGERI 1 BAGOR NGANJUK,SMK,NEGERI,Kab. Nganjuk,Kec. Bagor,JL.  RAYA GANDU,-,64461,0358325401,smkbagor@gmail.com,http://www.smknegeri1bagor.sch.id,A,1355,641,714,39
20584049,SMKS MANBAUL ULUM,SMK,SWASTA,Kab. Banyuwangi,Kec. Muncar,JL KH. ASKANDAR KM. 2 WRINGIN PUTIH KEC. MUNCAR,Krajan,68472,03335980007,smkmanbaululum@ymail.com,http://smkmanbaululum-mbrasan.sch.id,A,1349,891,458,49
20519147,SMKN 1 SUKOREJO,SMK,NEGERI,Kab. Pasuruan,Kec. Sukorejo,JL. SUMBER GARENG - SUKOREJO,Sumbergareng,67161,03437727315,smkn_sukorejo@yahoo.com,http://smkn1sukorejo.sch.id,A,1349,767,582,39
20501715,SMKN 1 SIDOARJO,SMK,NEGERI,Kab. Sidoarjo,Kec. Sidoarjo,JL. MONGINSIDI,Sidoklumpuk,61215,0318965636,smkn1sidoarjo@yahoo.com,http://smkn1sidoarjo.sch.id,A,1348,1160,188,38
20534386,SMA NEGERI 4 KOTA KEDIRI ,SMA,NEGERI,Kota Kediri,Kec. Kota Kediri,JL. SERSAN SUHARMAJI IX/52,Manisrenggo,64128,0354688864,sman4.info@gmail.com,http://www.sman4kediri.sch.id,A,1347,616,731,36
20555080,SMKS MAARIF NU DRIYOREJO,SMK,SWASTA,Kab. Gresik,Kec. Driyorejo,JL RANDEGANSARI,Bunut,61177,03199026241,smknudry@yahoo.com,http://smknudry.sch.id,B,1341,911,430,42
20554956,SMKN 1 SINE,SMK,NEGERI,Kab. Ngawi,Kec. Sine,JALAN RAYA TULAKAN-SINE KM 05,Tulakan,63264,085706480837,smkn1sine@gmail.com,http://www.smkn1sine.com/,B,1341,921,420,44
20501702,SMAN 2 SIDOARJO,SMA,NEGERI,Kab. Sidoarjo,Kec. Sidoarjo,JL. LINGKAR BARAT GADING FAJAR 2,Sepande,61271,0318961119,smanda_sda@yahoo.com,http://sman2sidoarjo.sch.id,A,1338,588,750,36
20551723,SMKN 1 PANGGUNGREJO BLITAR,SMK,NEGERI,Kab. Blitar,Kec. Panggungrejo,JL. PROTOKOL PANGGUNGREJO,KALIBENTAK,66174,03425440751,smkn1panggungrejo@gmail.com,http://www.smkn1panggungrejoblitar.sch.id,A,1337,733,604,38
20515431,SMAN 1 KAUMAN,SMA,NEGERI,Kab. Tulungagung,Kec. Kauman,Jl. Soekarno Hatta No.67 Balerejo Kauman,-,66261,322002,sman1_kauman@yahoo.com,http://www.smansaka.sch.id,A,1335,483,852,36
20501700,SMAN 4 SIDOARJO,SMA,NEGERI,Kab. Sidoarjo,Kec. Sidoarjo,JL. RAYA SUKO,SUKO,61224,0318966365,smanivsidoarjo@yahoo.com,http://www.sman4sda.sch.id,A,1322,530,792,36
20501847,SMAS HANG TUAH 2 GEDANGAN,SMA,SWASTA,Kab. Sidoarjo,Kec. Gedangan,JL. KRI RATULANGI NO. 1,Sawotratap,61254,8541134,smahangtuah.dua@gmail.com,http://www.smahangtuah2sda.sch.id,A,1320,650,670,36
20515500,SMP N 3 TULUNGAGUNG,SMP,NEGERI,Kab. Tulungagung,Kec. Tulungagung,Jl. Oerip Soemohardjo No.24,,66219,0355321824,smpn3tulungagung@yahoo.com,http://www.smpn3tulungagung.com,A,1320,685,635,33
20500419,SMKS YPI DARUSSALAM 1 CERME,SMK,SWASTA,Kab. Gresik,Kec. Cerme,JL. RAYA PASAR NO. 03 CERME,-,61171,0317990569,smkdarsa1cerme@gmail.com,http://smkypidarussalam1.sch.id,A,1318,1147,171,40
20547832,SMKN 1 SINGGAHAN,SMK,NEGERI,Kab. Tuban,Kec. Singgahan,JL. PANGLIMA SUDIRMAN DESA MULYOAGUNG SINGGAHAN,Krajan,62361,08113020049,smkn1singgahan@gmail.com,http://smkn1singgahan.sch.id,A,1314,756,558,39
20501695,SMKN 2 BUDURAN,SMK,NEGERI,Kab. Sidoarjo,Kec. Buduran,JL. JENGGOLO 2 A BUDURAN,-,61219,0318964034,info@smkn2buduran.sch.id,http://www.smkn2buduran.sch.id,A,1312,373,939,36
20534389,SMA NEGERI 1 KOTA KEDIRI ,SMA,NEGERI,Kota Kediri,Kec. Mojoroto,JL. VETERAN 1,-,64114,0354771829,redaksi@smastkediri.sch.id,http://www.smastkediri.sch.id,A,1312,541,771,36
20506292,SMA NEGERI 1 BABAT,SMA,NEGERI,Kab. Lamongan,Kec. Babat,JL. SUMOWIHARJO 1 BABAT,Babat,62271,451201,smanegeri1babat.lmg@gmail.com,https://smanegeri1babatlmg.sch.id/,A,1308,536,772,36
20519299,SMAN 1 PANDAAN,SMA,NEGERI,Kab. Pasuruan,Kec. Pandaan,Jl. Dr. Sutomo Desa Sumbergedang,SUKUN,67156,0343631593,smanpandaan@gmail.com,http://www.smanda.sch.id,A,1304,478,826,36
20506254,SMA NEGERI 2 LAMONGAN,SMA,NEGERI,Kab. Lamongan,Kec. Lamongan,JL. VETERAN NO. 01 LAMONGAN,Banjar Mendalan,62212,0322321187,sma2lamongan@yahoo.co.id,http://sman2lamongan.sch.id,A,1302,484,818,36
20501784,SMAN 1 KRIAN,SMA,NEGERI,Kab. Sidoarjo,Kec. Krian,JL. SUNANDAR PS NO.  5,Kraton,61262,0318971528,sman1_krian@yahoo.com,http://www.sman1krian.sch.id,A,1302,493,809,36
20500477,SMAN 1 MANYAR,SMA,NEGERI,Kab. Gresik,Kec. Manyar,JL. KAYU RAYA PONGANGAN INDAH MANYAR GRESIK,Pedukuhan,61151,0313950560,sman1manyargresik@yahoo.com,http://www.smanemagresik.sch.id,A,1301,485,816,36
20501701,SMAN 3 SIDOARJO,SMA,NEGERI,Kab. Sidoarjo,Kec. Sidoarjo,JL. DR. WAHIDIN NO. 130 SIDOARJO,SEKARDANGAN,61215,8961625,sman3.sda@gmail.com,http://sman3sda.sch.id,A,1300,532,768,36
20515429,SMAN 1 NGUNUT,SMA,NEGERI,Kab. Tulungagung,Kec. Ngunut,JL. RAYA SUMBERINGIN KIDUL,-,66292,0355395884,sman1_ngunut@yahoo.com,http://www.sma-nusa.sch.id,A,1298,423,875,36
20554405,SMK NEGERI 1 LENGKONG NGANJUK,SMK,NEGERI,Kab. Nganjuk,Kec. Lengkong,Jl. Raya Lengkong - Gondang Km.2,BANJARDOWO,64393,0358552340,smkn_lengkong@yahoo.com,http://www.smkn1lengkong.sch.id,A,1295,649,646,37
20525628,SMKN  KALIBARU,SMK,NEGERI,Kab. Banyuwangi,Kec. Kalibaru,JL. JEMBER NO. 122,Tegalpakis,68467,0333897392,smknkalibaru2@gmail.com,http://www.smknkalibaru.sch.id,A,1294,738,556,43
20515427,SMAN 1 REJOTANGAN,SMA,NEGERI,Kab. Tulungagung,Kec. Rejotangan,JL. RAYA BUNTARAN,-,66293,0355396250,smanrejotangan@yahoo.co.id,http://sman1rejotangan.sch.id,A,1292,489,803,38
